row_id,drink,date_modified,id_drink,alcoholic,category,drink_thumb,glass,iba,video,ingredient_number,ingredient,measure
35,Absolut Stress #2,9/2/16 11:23,15597,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xuyqrw1472811825.jpg,Collins Glass,NA,NA,3,Coconut liqueur,1/2 oz
35,Absolut Stress #2,9/2/16 11:23,15597,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xuyqrw1472811825.jpg,Collins Glass,NA,NA,4,Cranberry juice,1 1/2 oz
35,Absolut Stress #2,9/2/16 11:23,15597,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xuyqrw1472811825.jpg,Collins Glass,NA,NA,5,Pineapple juice,1 1/2 oz
36,Absolut Summertime,8/31/16 19:54,14107,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/trpxxs1472669662.jpg,Collins glass,NA,NA,1,Absolut Citron,1 1/2 oz
36,Absolut Summertime,8/31/16 19:54,14107,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/trpxxs1472669662.jpg,Collins glass,NA,NA,2,Sweet and sour,3/4 oz
36,Absolut Summertime,8/31/16 19:54,14107,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/trpxxs1472669662.jpg,Collins glass,NA,NA,3,Sprite,1/2 oz
36,Absolut Summertime,8/31/16 19:54,14107,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/trpxxs1472669662.jpg,Collins glass,NA,NA,4,Soda water,3 oz
36,Absolut Summertime,8/31/16 19:54,14107,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/trpxxs1472669662.jpg,Collins glass,NA,NA,5,Lemon,1 slice
37,Absolut limousine,9/1/16 9:50,14372,Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/ssqpyw1472719844.jpg,Collins Glass,NA,NA,1,Absolut Citron,3-Feb
37,Absolut limousine,9/1/16 9:50,14372,Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/ssqpyw1472719844.jpg,Collins Glass,NA,NA,2,Lime juice,3-Jan
37,Absolut limousine,9/1/16 9:50,14372,Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/ssqpyw1472719844.jpg,Collins Glass,NA,NA,3,Ice,Fill with
37,Absolut limousine,9/1/16 9:50,14372,Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/ssqpyw1472719844.jpg,Collins Glass,NA,NA,4,Tonic water,Top it up with
38,Absolutely Cranberry Smash,9/2/16 11:24,15024,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vqwstv1472811884.jpg,Cocktail glass,NA,NA,1,Absolut Vodka,2 oz
38,Absolutely Cranberry Smash,9/2/16 11:24,15024,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vqwstv1472811884.jpg,Cocktail glass,NA,NA,2,Cranberry juice,4 oz
38,Absolutely Cranberry Smash,9/2/16 11:24,15024,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vqwstv1472811884.jpg,Cocktail glass,NA,NA,3,Ginger ale,2 oz
38,Absolutely Cranberry Smash,9/2/16 11:24,15024,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vqwstv1472811884.jpg,Cocktail glass,NA,NA,4,Ice,Add
39,Absolutely Fabulous,9/7/17 21:55,17224,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/abcpwr1504817734.jpg,Champagne flute,NA,NA,1,Vodka,1 shot
39,Absolutely Fabulous,9/7/17 21:55,17224,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/abcpwr1504817734.jpg,Champagne flute,NA,NA,2,Cranberry Juice,2 shots
39,Absolutely Fabulous,9/7/17 21:55,17224,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/abcpwr1504817734.jpg,Champagne flute,NA,NA,3,Champagne,Top up with
40,Absolutly Screwed Up,8/31/16 19:55,16134,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/yvxrwv1472669728.jpg,Collins glass,NA,NA,1,Absolut Citron,1 shot
40,Absolutly Screwed Up,8/31/16 19:55,16134,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/yvxrwv1472669728.jpg,Collins glass,NA,NA,2,Orange juice,1 shot
40,Absolutly Screwed Up,8/31/16 19:55,16134,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/yvxrwv1472669728.jpg,Collins glass,NA,NA,3,Triple sec,1 shot
40,Absolutly Screwed Up,8/31/16 19:55,16134,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/yvxrwv1472669728.jpg,Collins glass,NA,NA,4,Ginger ale,Fill to top
41,Acapulco,9/2/16 11:26,11005,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtpsvr1472811976.jpg,Old-fashioned glass,NA,NA,1,Light rum,1 1/2 oz
41,Acapulco,9/2/16 11:26,11005,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtpsvr1472811976.jpg,Old-fashioned glass,NA,NA,2,Triple sec,1 1/2 tsp
41,Acapulco,9/2/16 11:26,11005,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtpsvr1472811976.jpg,Old-fashioned glass,NA,NA,3,Lime juice,1 tblsp
41,Acapulco,9/2/16 11:26,11005,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtpsvr1472811976.jpg,Old-fashioned glass,NA,NA,4,Sugar,1 tsp
41,Acapulco,9/2/16 11:26,11005,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtpsvr1472811976.jpg,Old-fashioned glass,NA,NA,5,Egg white,1
41,Acapulco,9/2/16 11:26,11005,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtpsvr1472811976.jpg,Old-fashioned glass,NA,NA,6,Mint,1
42,Ace,9/7/17 22:05,17225,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/l3cd7f1504818306.jpg,Martini Glass,NA,NA,1,Gin,2 shots
42,Ace,9/7/17 22:05,17225,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/l3cd7f1504818306.jpg,Martini Glass,NA,NA,2,Grenadine,1/2 shot
42,Ace,9/7/17 22:05,17225,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/l3cd7f1504818306.jpg,Martini Glass,NA,NA,3,Heavy cream,1/2 shot
42,Ace,9/7/17 22:05,17225,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/l3cd7f1504818306.jpg,Martini Glass,NA,NA,4,Milk,1/2 shot
42,Ace,9/7/17 22:05,17225,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/l3cd7f1504818306.jpg,Martini Glass,NA,NA,5,Egg White,1/2 Fresh
43,Adam,9/2/16 11:29,11006,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rwuxsv1472812169.jpg,Cocktail glass,NA,NA,1,Dark rum,2 oz
43,Adam,9/2/16 11:29,11006,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rwuxsv1472812169.jpg,Cocktail glass,NA,NA,2,Lemon juice,1 oz
43,Adam,9/2/16 11:29,11006,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rwuxsv1472812169.jpg,Cocktail glass,NA,NA,3,Grenadine,1 tsp
44,Adam & Eve,9/7/17 22:17,17226,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/vfeumw1504819077.jpg,Cocktail glass,NA,NA,1,Gin,1 shot
44,Adam & Eve,9/7/17 22:17,17226,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/vfeumw1504819077.jpg,Cocktail glass,NA,NA,2,Cognac,1 shot
44,Adam & Eve,9/7/17 22:17,17226,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/vfeumw1504819077.jpg,Cocktail glass,NA,NA,3,Creme de Cassis,1 shot
44,Adam & Eve,9/7/17 22:17,17226,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/vfeumw1504819077.jpg,Cocktail glass,NA,NA,4,Fresh Lemon Juice,1/8 shot
45,Adam Bomb,2/3/16 15:23,16333,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/tpxurs1454513016.jpg,Margarita/Coupette glass,NA,NA,1,Rum,1 part
45,Adam Bomb,2/3/16 15:23,16333,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/tpxurs1454513016.jpg,Margarita/Coupette glass,NA,NA,2,Vodka,1 part
45,Adam Bomb,2/3/16 15:23,16333,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/tpxurs1454513016.jpg,Margarita/Coupette glass,NA,NA,3,Tequila,1 part
45,Adam Bomb,2/3/16 15:23,16333,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/tpxurs1454513016.jpg,Margarita/Coupette glass,NA,NA,4,Triple sec,1/2 part
45,Adam Bomb,2/3/16 15:23,16333,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/tpxurs1454513016.jpg,Margarita/Coupette glass,NA,NA,5,Fruit,"
"
45,Adam Bomb,2/3/16 15:23,16333,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/tpxurs1454513016.jpg,Margarita/Coupette glass,NA,NA,6,Ice,"
"
45,Adam Bomb,2/3/16 15:23,16333,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/tpxurs1454513016.jpg,Margarita/Coupette glass,NA,NA,7,Salt,1-3 pint
46,Adam Sunrise,9/2/16 11:28,15567,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtuyvu1472812112.jpg,Collins Glass,NA,NA,1,Vodka,2-Jan
46,Adam Sunrise,9/2/16 11:28,15567,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtuyvu1472812112.jpg,Collins Glass,NA,NA,2,Lemonade,1/2 can
46,Adam Sunrise,9/2/16 11:28,15567,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtuyvu1472812112.jpg,Collins Glass,NA,NA,3,Water,2-Jan
46,Adam Sunrise,9/2/16 11:28,15567,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtuyvu1472812112.jpg,Collins Glass,NA,NA,4,Sugar,10 tsp
47,Addington,9/7/17 22:15,17227,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/ib0b7g1504818925.jpg,Cocktail glass,NA,NA,1,Sweet Vermouth,2 shots
47,Addington,9/7/17 22:15,17227,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/ib0b7g1504818925.jpg,Cocktail glass,NA,NA,2,Dry Vermouth,1 shot
47,Addington,9/7/17 22:15,17227,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/ib0b7g1504818925.jpg,Cocktail glass,NA,NA,3,Soda Water,"Top up with
"
48,Addison,9/7/17 22:38,17228,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/yzva7x1504820300.jpg,Martini Glass,NA,NA,1,Gin,1 1/2 shot
48,Addison,9/7/17 22:38,17228,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/yzva7x1504820300.jpg,Martini Glass,NA,NA,2,Vermouth,1 1/2 shot
49,Addison Special,4/24/17 22:14,14272,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/4vo5651493068493.jpg,Old-fashioned glass,NA,NA,1,Vodka,1 shot
49,Addison Special,4/24/17 22:14,14272,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/4vo5651493068493.jpg,Old-fashioned glass,NA,NA,2,Grenadine,1 tblsp
49,Addison Special,4/24/17 22:14,14272,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/4vo5651493068493.jpg,Old-fashioned glass,NA,NA,3,Orange juice,Fill with
50,Adios Amigos Cocktail,9/7/17 22:31,17229,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/8nk2mp1504819893.jpg,Martini Glass,NA,NA,1,Rum,1 shot
50,Adios Amigos Cocktail,9/7/17 22:31,17229,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/8nk2mp1504819893.jpg,Martini Glass,NA,NA,2,Dry Vermouth,1/2 shot
50,Adios Amigos Cocktail,9/7/17 22:31,17229,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/8nk2mp1504819893.jpg,Martini Glass,NA,NA,3,Cognac,1/2 shot
50,Adios Amigos Cocktail,9/7/17 22:31,17229,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/8nk2mp1504819893.jpg,Martini Glass,NA,NA,4,Gin,1/2 shot
50,Adios Amigos Cocktail,9/7/17 22:31,17229,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/8nk2mp1504819893.jpg,Martini Glass,NA,NA,5,Fresh Lime Juice,1/4 shot
50,Adios Amigos Cocktail,9/7/17 22:31,17229,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/8nk2mp1504819893.jpg,Martini Glass,NA,NA,6,Sugar Syrup,1/4 shot
50,Adios Amigos Cocktail,9/7/17 22:31,17229,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/8nk2mp1504819893.jpg,Martini Glass,NA,NA,7,Water,1/2 shot
51,Adonis Cocktail,9/2/16 11:27,11007,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xrvruq1472812030.jpg,Cocktail glass,NA,NA,1,Sweet Vermouth,3/4 oz
51,Adonis Cocktail,9/2/16 11:27,11007,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xrvruq1472812030.jpg,Cocktail glass,NA,NA,2,Sherry,1 1/2 oz dry
51,Adonis Cocktail,9/2/16 11:27,11007,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xrvruq1472812030.jpg,Cocktail glass,NA,NA,3,Orange bitters,1 dash
52,Affair,9/1/16 10:05,11008,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wxrsxx1472720734.jpg,Highball glass,NA,NA,1,Strawberry schnapps,2 oz
52,Affair,9/1/16 10:05,11008,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wxrsxx1472720734.jpg,Highball glass,NA,NA,2,Orange juice,2 oz
52,Affair,9/1/16 10:05,11008,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wxrsxx1472720734.jpg,Highball glass,NA,NA,3,Cranberry juice,2 oz
52,Affair,9/1/16 10:05,11008,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wxrsxx1472720734.jpg,Highball glass,NA,NA,4,Club soda,"
"
53,Affinity,9/7/17 21:44,11009,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/nwatpb1504817045.jpg,Cocktail glass,NA,NA,1,Scotch,1 1/2 oz
53,Affinity,9/7/17 21:44,11009,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/nwatpb1504817045.jpg,Cocktail glass,NA,NA,2,Sweet Vermouth,1 oz
53,Affinity,9/7/17 21:44,11009,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/nwatpb1504817045.jpg,Cocktail glass,NA,NA,3,Dry Vermouth,1 oz
53,Affinity,9/7/17 21:44,11009,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/nwatpb1504817045.jpg,Cocktail glass,NA,NA,4,Orange bitters,2 dashes
54,After Dinner Cocktail,1/2/17 20:06,11010,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtytxq1483387578.jpg,Cocktail glass,NA,NA,1,Apricot brandy,1 oz
54,After Dinner Cocktail,1/2/17 20:06,11010,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtytxq1483387578.jpg,Cocktail glass,NA,NA,2,Triple sec,1 oz
54,After Dinner Cocktail,1/2/17 20:06,11010,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtytxq1483387578.jpg,Cocktail glass,NA,NA,3,Lime,Juice of 1
54,After Dinner Cocktail,1/2/17 20:06,11010,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtytxq1483387578.jpg,Cocktail glass,NA,NA,4,Lime,1
55,After Five,4/24/17 22:16,13807,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/sk3lr91493068595.jpg,Shot glass,NA,NA,1,Peppermint schnapps,"
"
55,After Five,4/24/17 22:16,13807,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/sk3lr91493068595.jpg,Shot glass,NA,NA,2,Kahlua,"
"
55,After Five,4/24/17 22:16,13807,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/sk3lr91493068595.jpg,Shot glass,NA,NA,3,Bailey's irish cream,"
"
56,After Supper Cocktail,1/2/17 20:06,11011,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/quyxwu1483387610.jpg,Cocktail glass,NA,NA,1,Triple sec,1 oz
56,After Supper Cocktail,1/2/17 20:06,11011,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/quyxwu1483387610.jpg,Cocktail glass,NA,NA,2,Apricot brandy,1 oz
56,After Supper Cocktail,1/2/17 20:06,11011,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/quyxwu1483387610.jpg,Cocktail glass,NA,NA,3,Lemon juice,1/2 tsp
57,After sex,4/24/17 22:18,15182,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xrl66i1493068702.jpg,Highball glass,NA,NA,1,Vodka,2 cl
57,After sex,4/24/17 22:18,15182,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xrl66i1493068702.jpg,Highball glass,NA,NA,2,Creme de Banane,1 cl
57,After sex,4/24/17 22:18,15182,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xrl66i1493068702.jpg,Highball glass,NA,NA,3,Orange juice,"
"
58,Afterglow,7/18/16 22:07,12560,Non alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/vuquyv1468876052.jpg,Highball Glass,NA,NA,1,Grenadine,1 part
58,Afterglow,7/18/16 22:07,12560,Non alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/vuquyv1468876052.jpg,Highball Glass,NA,NA,2,Orange juice,4 parts
58,Afterglow,7/18/16 22:07,12560,Non alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/vuquyv1468876052.jpg,Highball Glass,NA,NA,3,Pineapple juice,4 parts
59,Afternoon,8/31/16 19:22,13162,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/vyrurp1472667777.jpg,Collins Glass,NA,NA,1,Kahlua,1 cl
59,Afternoon,8/31/16 19:22,13162,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/vyrurp1472667777.jpg,Collins Glass,NA,NA,2,Bailey's irish cream,1 cl
59,Afternoon,8/31/16 19:22,13162,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/vyrurp1472667777.jpg,Collins Glass,NA,NA,3,Frangelico,1 1/2
59,Afternoon,8/31/16 19:22,13162,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/vyrurp1472667777.jpg,Collins Glass,NA,NA,4,Coffee,4 cl hot
59,Afternoon,8/31/16 19:22,13162,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/vyrurp1472667777.jpg,Collins Glass,NA,NA,5,Cream,"
"
60,Alabama Slammer,1/2/17 20:07,11012,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qtwxwr1483387647.jpg,Highball glass,NA,NA,1,Southern Comfort,1 oz
60,Alabama Slammer,1/2/17 20:07,11012,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qtwxwr1483387647.jpg,Highball glass,NA,NA,2,Amaretto,1 oz
60,Alabama Slammer,1/2/17 20:07,11012,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qtwxwr1483387647.jpg,Highball glass,NA,NA,3,Sloe gin,1/2 oz
60,Alabama Slammer,1/2/17 20:07,11012,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qtwxwr1483387647.jpg,Highball glass,NA,NA,4,Lemon juice,1 dash
61,Alaska Cocktail,1/2/17 20:08,11013,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wsyryt1483387720.jpg,Cocktail glass,NA,NA,1,Orange bitters,2 dashes
61,Alaska Cocktail,1/2/17 20:08,11013,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wsyryt1483387720.jpg,Cocktail glass,NA,NA,2,Gin,1 1/2 oz
61,Alaska Cocktail,1/2/17 20:08,11013,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wsyryt1483387720.jpg,Cocktail glass,NA,NA,3,Yellow Chartreuse,3/4 oz
61,Alaska Cocktail,1/2/17 20:08,11013,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wsyryt1483387720.jpg,Cocktail glass,NA,NA,4,Lemon peel,Twist of
62,Alexander,11/4/16 9:50,11014,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/urystu1478253039.jpg,Cocktail glass,Unforgettables,NA,1,Gin,1/2 oz
62,Alexander,11/4/16 9:50,11014,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/urystu1478253039.jpg,Cocktail glass,Unforgettables,NA,2,Creme de Cacao,1/2 oz white
62,Alexander,11/4/16 9:50,11014,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/urystu1478253039.jpg,Cocktail glass,Unforgettables,NA,3,Light cream,2 oz
63,Alfie Cocktail,1/2/17 20:10,11019,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ypxsqy1483387829.jpg,Cocktail glass,NA,NA,1,Lemon vodka,1 1/2 oz
63,Alfie Cocktail,1/2/17 20:10,11019,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ypxsqy1483387829.jpg,Cocktail glass,NA,NA,2,Triple sec,1 dash
63,Alfie Cocktail,1/2/17 20:10,11019,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ypxsqy1483387829.jpg,Cocktail glass,NA,NA,3,Pineapple juice,1 tblsp
64,Algonquin,1/2/17 20:11,11020,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uwryxx1483387873.jpg,Cocktail glass,NA,NA,1,Blended whiskey,1 1/2 oz
64,Algonquin,1/2/17 20:11,11020,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uwryxx1483387873.jpg,Cocktail glass,NA,NA,2,Dry Vermouth,1 oz
64,Algonquin,1/2/17 20:11,11020,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uwryxx1483387873.jpg,Cocktail glass,NA,NA,3,Pineapple juice,1 oz
65,Alice Cocktail,7/18/16 22:09,12562,Non alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/qyqtpv1468876144.jpg,Cocktail glass,NA,NA,1,Grenadine,1 cl
65,Alice Cocktail,7/18/16 22:09,12562,Non alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/qyqtpv1468876144.jpg,Cocktail glass,NA,NA,2,Orange juice,1 cl
65,Alice Cocktail,7/18/16 22:09,12562,Non alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/qyqtpv1468876144.jpg,Cocktail glass,NA,NA,3,Pineapple juice,2 cl
65,Alice Cocktail,7/18/16 22:09,12562,Non alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/qyqtpv1468876144.jpg,Cocktail glass,NA,NA,4,Cream,4 cl
66,Alice in Wonderland,4/24/17 22:29,17094,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/g12lj41493069391.jpg,Collins Glass,NA,NA,1,Amaretto,1 shot
66,Alice in Wonderland,4/24/17 22:29,17094,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/g12lj41493069391.jpg,Collins Glass,NA,NA,2,Grand Marnier,1 shot
66,Alice in Wonderland,4/24/17 22:29,17094,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/g12lj41493069391.jpg,Collins Glass,NA,NA,3,Southern Comfort,1 shot
67,Allegheny,1/2/17 20:12,11021,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uwvyts1483387934.jpg,Cocktail glass,NA,NA,1,Dry Vermouth,1 oz
67,Allegheny,1/2/17 20:12,11021,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uwvyts1483387934.jpg,Cocktail glass,NA,NA,2,Bourbon,1 oz
67,Allegheny,1/2/17 20:12,11021,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uwvyts1483387934.jpg,Cocktail glass,NA,NA,3,Blackberry brandy,1 1/2 tsp
67,Allegheny,1/2/17 20:12,11021,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uwvyts1483387934.jpg,Cocktail glass,NA,NA,4,Lemon juice,1 1/2 tsp
67,Allegheny,1/2/17 20:12,11021,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uwvyts1483387934.jpg,Cocktail glass,NA,NA,5,Lemon peel,1 twist of
